id,name,descr,file_format_code,model,file_txt,module_id,module_name,template_typ_code,lang_code,is_active,cr_by,cr_dtimes
1144,auth otp email service subject,auth otp email service subject,txt,velocity,Please find the otp $otp,10001,Pre-Registration,auth-otp-email-content-template,eng,t,superadmin,2020-12-23 14:36:54.459577
1145,auth otp service,auth otp service for sending otp,txt,velocity,Please find the otp $otp,10002,Client dinscription,auth-otp-sms-template,amh,t,superadmin,2020-12-23 14:36:54.459577
1145,auth otp service,auth otp service for sending otp,txt,velocity,Please find the otp $otp,10002,Registration Client,auth-otp-sms-template,eng,t,superadmin,2020-12-23 14:36:54.459577
1146,auth otp email service subject,auth otp email service subject,txt,velocity,Otp message,10002,Client dinscription,auth-otp-email-subject-template,amh,t,superadmin,2020-12-23 14:36:54.459577
1146,auth otp email service subject,auth otp email service subject,txt,velocity,Otp message,10002,Registration Client,auth-otp-email-subject-template,eng,t,superadmin,2020-12-23 14:36:54.459577
1147,auth otp email service subject,auth otp email service subject,txt,velocity,Please find the otp $otp,10002,Client dinscription,auth-otp-email-content-template,amh,t,superadmin,2020-12-23 14:36:54.459577
1147,auth otp email service subject,auth otp email service subject,txt,velocity,Please find the otp $otp,10002,Registration Client,auth-otp-email-content-template,eng,t,superadmin,2020-12-23 14:36:54.459577
1148,auth otp service,auth otp service for sending otp,txt,velocity,Please find the otp $otp,10004,Authentification ID,auth-otp-sms-template,amh,t,superadmin,2020-12-23 14:36:54.459577
1148,auth otp service,auth otp service for sending otp,txt,velocity,Please find the otp $otp,10004,ID Authentication,auth-otp-sms-template,eng,t,superadmin,2020-12-23 14:36:54.459577
1151,Template for Email Content,Template for Email Content,txt,model,Dear $name\nOTP for UIN  $uin is $otp and is valid for $validTime minutes. (Generated on $date at $time Hrs),10004,Authentification ID,ida-auth-otp-email-content-template,amh,t,superadmin,2020-12-23 14:36:54.459577
1151,Template for Email Content,Template for Email Content,txt,model,Dear $name\nOTP for UIN  $uin is $otp and is valid for $validTime minutes. (Generated on $date at $time Hrs),10004,ID Authentication,ida-auth-otp-email-content-template,eng,t,superadmin,2020-12-23 14:36:54.459577
1152,Template for Email Subject,Template for Email Subject,txt,model,UIN $uin: OTP Request,10004,Authentification ID,ida-auth-otp-email-subject-template,amh,t,superadmin,2020-12-23 14:36:54.459577
1152,Template for Email Subject,Template for Email Subject,txt,model,UIN $uin: OTP Request,10004,ID Authentication,ida-auth-otp-email-subject-template,eng,t,superadmin,2020-12-23 14:36:54.459577
1153,Template for OTP in SMS ,Template for OTP in SMS ,txt,model,OTP for UIN  $uin is $otp and is valid for $validTime minutes. (Generated on $date at $time Hrs),10004,Authentification ID,ida-auth-otp-sms-template,amh,t,superadmin,2020-12-23 14:36:54.459577
1153,Template for OTP in SMS ,Template for OTP in SMS ,txt,model,OTP for UIN  $uin is $otp and is valid for $validTime minutes. (Generated on $date at $time Hrs),10004,ID Authentication,ida-auth-otp-sms-template,eng,t,superadmin,2020-12-23 14:36:54.459577
1154,Consent,Consent,txt,,"በብሔራዊ መታወቂያ መርሃግብር ቅድመ ምዝገባ ወቅት ስለ እኔ የተሰበሰበው መረጃ የእኔን -
• ስም
• የትውልድ ቀን
• ፆታ
• አድራሻ
• የመኖሪያ ሁኔታ
• ሰነዶች
በተጨማሪም ይህ መረጃ የተለያዩ አገልግሎቶችን ለማግኘት ወይም የህግ ግዴታዎችን ለመወጣት ማንነቴን ለማጣራት እንደሚከማች እና እንደሚሰራ ተረድቻለሁ ፡፡ ለዚህ መረጃ መሰብሰብ ፈቃዴን እሰጣለሁ ፡፡",10001,Pre-Registration,consent,amh,t,superadmin,2020-12-23 14:36:54.459577
1155,Acknowledgement Email Template,Registration Acknowledgement Template,txt,velocity,"Dear ${ResidentName}, Thank you for updating your details with Digital Identity platform. Your registration id is '"${RID}'".",10005,Inscription,updateUIN-email-notification,amh,t,superadmin,2020-12-23 14:36:54.459577
1155,Acknowledgement Email Template,Registration Acknowledgement Template,txt,velocity,"Dear ${ResidentName}, Thank you for updating your details with Digital Identity platform. Your registration id is '"${RID}'".",10005,Registration,updateUIN-email-notification,eng,t,superadmin,2020-12-23 14:36:54.459577
1156,Acknowledgement SMS Template,Registration Acknowledgement Template,txt,velocity,"Dear ${ResidentName}, Thank you for updating your details with Digital Identity platform. Your registration id is '"${RID}'".",10005,Inscription,updateUIN-sms-notification,amh,t,superadmin,2020-12-23 14:36:54.459577
1156,Acknowledgement SMS Template,Registration Acknowledgement Template,txt,velocity,"Dear ${ResidentName}, Thank you for updating your details with Digital Identity platform. Your registration id is '"${RID}'".",10005,Registration,updateUIN-sms-notification,eng,t,superadmin,2020-12-23 14:36:54.459577
1157,Acknowledgement Email Template,Registration Acknowledgement Template,txt,velocity,"Dear user, Thank you for your request to retrieve your lost UIN. Your registration id for this request is  '"${RID}'".",10005,Inscription,lostUIN-email-notification,amh,t,superadmin,2020-12-23 14:36:54.459577
1157,Acknowledgement Email Template,Registration Acknowledgement Template,txt,velocity,"Dear user, Thank you for your request to retrieve your lost UIN. Your registration id for this request is  '"${RID}'".",10005,Registration,lostUIN-email-notification,eng,t,superadmin,2020-12-23 14:36:54.459577
1158,Acknowledgement SMS Template,Registration Acknowledgement Template,txt,velocity,"Dear user, Thank you for your request to retrieve your lost UIN. Your registration id for this request is  '"${RID}'".",10005,Inscription,lostUIN-sms-notification,amh,t,superadmin,2020-12-23 14:36:54.459577
1158,Acknowledgement SMS Template,Registration Acknowledgement Template,txt,velocity,"Dear user, Thank you for your request to retrieve your lost UIN. Your registration id for this request is  '"${RID}'".",10005,Registration,lostUIN-sms-notification,eng,t,superadmin,2020-12-23 14:36:54.459577
1159,Template for Cancel Appointment,Template for Cancel Appointment,txt,velocity,"Dear $name,

Your appointment for pre-registration id, $PRID and appointment date and time, $Appointmentdate $Appointmenttime has been canceled due to a government emergency/holiday. Please re-book another slot for Registration.

Thanks",10001,Pre-Registration,cancel-appointment,amh,t,superadmin,2020-12-23 14:36:54.459577
1159,Template for Cancel Appointment,Template for Cancel Appointment,txt,velocity,"Dear $name,

Your appointment for pre-registration id, $PRID and appointment date and time, $Appointmentdate $Appointmenttime has been canceled due to a government emergency/holiday. Please re-book another slot for Registration.

Thanks",10001,Pre-Registration,cancel-appointment,eng,t,superadmin,2020-12-23 14:36:54.459577
1160,Lost UIN Notification SMS,Lost UIN Notification SMS,txt,velocity,"Dear $name_eng,

Your UIN is Found. You will receive your UIN Card soon at your Postal Address.",10003,Processeur dinscription,RPR_LOST_UIN_SMS,amh,t,superadmin,2020-12-23 14:36:54.459577
1160,Lost UIN Notification SMS,Lost UIN Notification SMS,txt,velocity,"Dear $name_eng,

Your UIN is Found. You will receive your UIN Card soon at your Postal Address.",10003,Registration Processor,RPR_LOST_UIN_SMS,eng,t,superadmin,2020-12-23 14:36:54.459577
1161,Lost UIN Notification Email,Lost UIN Notification Email,txt,velocity,"Dear $name_eng,

Your UIN is Found. You will receive your UIN Card soon at your Postal Address.

Thank You",10003,Processeur dinscription,RPR_LOST_UIN_EMAIL,amh,t,superadmin,2020-12-23 14:36:54.459577
1161,Lost UIN Notification Email,Lost UIN Notification Email,txt,velocity,"Dear $name_eng,

Your UIN is Found. You will receive your UIN Card soon at your Postal Address.

Thank You",10003,Registration Processor,RPR_LOST_UIN_EMAIL,eng,t,superadmin,2020-12-23 14:36:54.459577
1170,Successful Locking of Auth Types Email Subject,Successful Locking of Auth Types Email Subject,txt,velocity,Successfully Locked the AUTH Type(s),10006,Resident Services,RS_LOCK_AUTH_SUCCESS_EMAIL_SUB,eng,t,superadmin,2020-12-23 14:36:54.459577
1171,Successful Locking of Auth Types SMS,Successful Locking of Auth Types SMS,txt,velocity,"Hi $fullName_eng,

Your requested AUTH type(s) have been locked successfully.

Thank You!",10006,Resident Services,RS_LOCK_AUTH_SUCCESS_SMS,amh,t,superadmin,2020-12-23 14:36:54.459577
1162,Masked UIN card template,Masked UIN card template,txt,velocity,"<!DOCTYPE html>
<html>
<head>
	<meta charset='"utf-8'">
	<meta name='"viewport'" content='"width=device-width, initial-scale=1'">
	<title>Masked UIN Card</title>
<style>
.main-table {
	margin-left: 60px;;
	width: 600px;
	height: 350px;
	border: 1px solid black;
}
.cir {
	display: inline-block;
	border-radius: 60px;
	box-shadow: 0px 0px 2px #000000;
	padding: 0.5em 0.6em;
}
.name-head-color {
	color: black;
}
.head-title {
	margin-left: -85px;
}

.bar-code-padding {
	margin-top: 20px;
	margin-left: 20px;
}
.top-buffer {
	margin-left:10px;
}
</style>
</head>

<body>
<table class='"main-table'">
<tr>
<td>&nbsp;
<div class='"cir'">
<font size='"1'">Logo</font>
</div>
</td>
<td><label class='"name-head-color'"> <font size='"5'" class='" head-title'"> &nbsp;&nbsp; Kingdom of MyCountry&nbsp;&nbsp;&nbsp; </font>
</label></td>
<td rowspan='"4'">
<div>
<div style='"border: solid black 1px; height: 150px; width: 120px;'">
<img src = $!ApplicantPhoto style='"width: 120px; height: 150px'">
</div>
</div>
</td>
</tr>
<tr>
<td rowspan='"1'">
<div class='"block top-buffer'">
<label class='"name-head-color'"><b>UIN&nbsp;:&nbsp;</b></label> <span class='"name-color'"> $!UIN </span>
</div>
</td>
</tr>
<tr>
<td rowspan='"1'">
<div class='"block top-buffer'">
<label class='"name-head-color'"><b>VID&nbsp;:&nbsp;</b></label> <span class='"name-color'"> $!VID </span>
</div>
</td>
</tr>
<tr>
<td rowspan='"1'">
<div class='"block top-buffer'">
<label class='"name-head-color'"><b>Name&nbsp;:&nbsp;</b></label> <span class='"name-color'"> $!fullName_eng</span>
</div>
</td>
</tr>
<tr>
<td rowspan='"1'">
<div class='"block top-buffer'">
<label class='"name-head-color'"><b>اسم&nbsp;:&nbsp;</b></label> <span> $!fullName_ara</span>
</div>
</td>
</tr>
<tr>
<td rowspan='"1'">
<div class='"block top-buffer'">
<label class='"name-head-color'"><b>Date/تاريخ&nbsp;:&nbsp;</b></label>
<span>$!dateOfBirth</span>
</div>
</td>
</tr>
<tr>
<td colspan='"2'">
<div class='"block top-buffer'">
<label class='"name-head-color'"><b>Gender&nbsp;:&nbsp;</b></label> <span>$!gender_eng</span>
&nbsp;&nbsp; <label class='"name-head-color'"><b>جنس&nbsp;:&nbsp;</b></label>
<span>$!gender_ara</span>
</div>
</td>
</tr>
<tr>
<td colspan='"3'">
<div class='"row'" style='"margin-right: 0px; margin-left: -10px;'">
<div class='"col-md-2 top-buffer'">
<div class='"block top-buffer'">
<table>
<tr>
<td><label class='"name-head-color'"><b>Address&nbsp;:&nbsp;</b></label>
</td>
<td><span>$!addressLine1_eng, $!addressLine2_eng,
$!addressLine3_eng, $!region_eng, $!province_eng, $!city_eng,
$!postalCode </span></td>
</tr>
<tr>
<td><label class='"name-head-color'"><b>عنوان&nbsp;:&nbsp;</b></label>
</td>
<td><span>$!addressLine1_ara, $!addressLine2_ara, $!addressLine3_ara, $!region_ara, $!province_ara, $!city_ara, $!postalCode </span>
</td>
</tr>
</table>
</div>
</div>
</div>
</td>
</tr>
</table>
<div>&nbsp;</div>
<table class='"main-table'" style='"height: 300px'">
<tr>
<td>
<div style='"margin-left: 10px; margin-right: 10px; border: solid black 1px; height: 250px; width: 250px;'">
<div class='"col-md-6'">
<div class='"bar-code-padding'"></div>
<img src=$!QrCode style='"width: 250px; height: 250px; margin-top: -20px'">
</div>
</div>
</td>
<td>
<div class='"name-head-color col-md-6'">
<br> For any issues please contact us at<br>
<br> Registration Proccessor,Hanging Gardens,Global Village
Tech Park, Mysore Rd,RVCE,Bengaluru, Karnataka 560059<br>
<br> لأية مشاكل يرجى الاتصال بنا على <br>التسجيل المعالج،
الحدائق المعلقة ، القرية العالمية Tech Park, Mysore Rd,RVCE 560059
بنغالورو، كارناتاكا <br>
<br>
</div>
</td>
</tr>
</table>
</body>
</html>",10003,Processeur dinscription,RPR_MASKED_UIN_CARD_TEMPLATE,amh,t,superadmin,2020-12-23 14:36:54.459577
1162,Masked UIN card template,Masked UIN card template,txt,velocity,"<!DOCTYPE html>
<html>
<head>
	<meta charset='"utf-8'">
	<meta name='"viewport'" content='"width=device-width, initial-scale=1'">
	<title>Masked UIN Card</title>
<style>
.main-table {
	margin-left: 60px;;
	width: 600px;
	height: 350px;
	border: 1px solid black;
}
.cir {
	display: inline-block;
	border-radius: 60px;
	box-shadow: 0px 0px 2px #000000;
	padding: 0.5em 0.6em;
}
.name-head-color {
	color: black;
}
.head-title {
	margin-left: -85px;
}

.bar-code-padding {
	margin-top: 20px;
	margin-left: 20px;
}
.top-buffer {
	margin-left:10px;
}
</style>
</head>

<body>
<table class='"main-table'">
<tr>
<td>&nbsp;
<div class='"cir'">
<font size='"1'">Logo</font>
</div>
</td>
<td><label class='"name-head-color'"> <font size='"5'" class='" head-title'"> &nbsp;&nbsp; Kingdom of MyCountry&nbsp;&nbsp;&nbsp; </font>
</label></td>
<td rowspan='"4'">
<div>
<div style='"border: solid black 1px; height: 150px; width: 120px;'">
<img src = $!ApplicantPhoto style='"width: 120px; height: 150px'">
</div>
</div>
</td>
</tr>
<tr>
<td rowspan='"1'">
<div class='"block top-buffer'">
<label class='"name-head-color'"><b>UIN&nbsp;:&nbsp;</b></label> <span class='"name-color'"> $!UIN </span>
</div>
</td>
</tr>
<tr>
<td rowspan='"1'">
<div class='"block top-buffer'">
<label class='"name-head-color'"><b>VID&nbsp;:&nbsp;</b></label> <span class='"name-color'"> $!VID </span>
</div>
</td>
</tr>
<tr>
<td rowspan='"1'">
<div class='"block top-buffer'">
<label class='"name-head-color'"><b>Name&nbsp;:&nbsp;</b></label> <span class='"name-color'"> $!fullName_eng</span>
</div>
</td>
</tr>
<tr>
<td rowspan='"1'">
<div class='"block top-buffer'">
<label class='"name-head-color'"><b>اسم&nbsp;:&nbsp;</b></label> <span> $!fullName_ara</span>
</div>
</td>
</tr>
<tr>
<td rowspan='"1'">
<div class='"block top-buffer'">
<label class='"name-head-color'"><b>Date/تاريخ&nbsp;:&nbsp;</b></label>
<span>$!dateOfBirth</span>
</div>
</td>
</tr>
<tr>
<td colspan='"2'">
<div class='"block top-buffer'">
<label class='"name-head-color'"><b>Gender&nbsp;:&nbsp;</b></label> <span>$!gender_eng</span>
&nbsp;&nbsp; <label class='"name-head-color'"><b>جنس&nbsp;:&nbsp;</b></label>
<span>$!gender_ara</span>
</div>
</td>
</tr>
<tr>
<td colspan='"3'">
<div class='"row'" style='"margin-right: 0px; margin-left: -10px;'">
<div class='"col-md-2 top-buffer'">
<div class='"block top-buffer'">
<table>
<tr>
<td><label class='"name-head-color'"><b>Address&nbsp;:&nbsp;</b></label>
</td>
<td><span>$!addressLine1_eng, $!addressLine2_eng,
$!addressLine3_eng, $!region_eng, $!province_eng, $!city_eng,
$!postalCode </span></td>
</tr>
<tr>
<td><label class='"name-head-color'"><b>عنوان&nbsp;:&nbsp;</b></label>
</td>
<td><span>$!addressLine1_ara, $!addressLine2_ara, $!addressLine3_ara, $!region_ara, $!province_ara, $!city_ara, $!postalCode </span>
</td>
</tr>
</table>
</div>
</div>
</div>
</td>
</tr>
</table>
<div>&nbsp;</div>
<table class='"main-table'" style='"height: 300px'">
<tr>
<td>
<div style='"margin-left: 10px; margin-right: 10px; border: solid black 1px; height: 250px; width: 250px;'">
<div class='"col-md-6'">
<div class='"bar-code-padding'"></div>
<img src=$!QrCode style='"width: 250px; height: 250px; margin-top: -20px'">
</div>
</div>
</td>
<td>
<div class='"name-head-color col-md-6'">
<br> For any issues please contact us at<br>
<br> Registration Proccessor,Hanging Gardens,Global Village
Tech Park, Mysore Rd,RVCE,Bengaluru, Karnataka 560059<br>
<br> لأية مشاكل يرجى الاتصال بنا على <br>التسجيل المعالج،
الحدائق المعلقة ، القرية العالمية Tech Park, Mysore Rd,RVCE 560059
بنغالورو، كارناتاكا <br>
<br>
</div>
</td>
</tr>
</table>
</body>
</html>",10003,Registration Processor,RPR_MASKED_UIN_CARD_TEMPLATE,eng,t,superadmin,2020-12-23 14:36:54.459577
1163,Authentication History Request Success Email,Authentication History Request Success Email,txt,velocity,"Hi $fullName_eng,

Your Request for Authentication History has been processed successfully.

Thank You!",10006,Resident Services,RS_AUTH_HIST_SUCCESS_EMAIL,amh,t,superadmin,2020-12-23 14:36:54.459577
1163,Authentication History Request Success Email,Authentication History Request Success Email,txt,velocity,"Hi $fullName_eng,

Your Request for Authentication History has been processed successfully.

Thank You!",10006,Resident Services,RS_AUTH_HIST_SUCCESS_EMAIL,eng,t,superadmin,2020-12-23 14:36:54.459577
1164,Authentication History Request Success SMS,Authentication History Request Success SMS,txt,velocity,"Hi $fullName_eng,

Your Request for Authentication History has been processed successfully.

Thank You!",10006,Resident Services,RS_AUTH_HIST_SUCCESS_SMS,amh,t,superadmin,2020-12-23 14:36:54.459577
1164,Authentication History Request Success SMS,Authentication History Request Success SMS,txt,velocity,"Hi $fullName_eng,

Your Request for Authentication History has been processed successfully.

Thank You!",10006,Resident Services,RS_AUTH_HIST_SUCCESS_SMS,eng,t,superadmin,2020-12-23 14:36:54.459577
1165,Authentication History Request Success EMAIL Subject,Authentication History Request Success EMAIL Subject,txt,velocity,Authentication History Request Success,10006,Resident Services,RS_AUTH_HIST_SUCCESS_EMAIL_SUB,amh,t,superadmin,2020-12-23 14:36:54.459577
1165,Authentication History Request Success EMAIL Subject,Authentication History Request Success EMAIL Subject,txt,velocity,Authentication History Request Success,10006,Resident Services,RS_AUTH_HIST_SUCCESS_EMAIL_SUB,eng,t,superadmin,2020-12-23 14:36:54.459577
1166,Successful Download of e-UIN Email,Successful Download of e-UIN Email,txt,velocity,"Hi $fullName_eng,

Congratulations your request is processed. The request for downloading your e-UIN is Successful.

Thank You!",10006,Resident Services,RS_DOW_UIN_SUCCESS_EMAIL,amh,t,superadmin,2020-12-23 14:36:54.459577
1166,Successful Download of e-UIN Email,Successful Download of e-UIN Email,txt,velocity,"Hi $fullName_eng,

Congratulations your request is processed. The request for downloading your e-UIN is Successful.

Thank You!",10006,Resident Services,RS_DOW_UIN_SUCCESS_EMAIL,eng,t,superadmin,2020-12-23 14:36:54.459577
1167,Successful Download of e-UIN Email Subject,Download e-UIN Status Email Subject,txt,velocity,Download e-UIN is Successful,10006,Resident Services,RS_DOW_UIN_SUCCESS_EMAIL_SUB,amh,t,superadmin,2020-12-23 14:36:54.459577
1167,Successful Download of e-UIN Email Subject,Download e-UIN Status Email Subject,txt,velocity,Download e-UIN is Successful,10006,Resident Services,RS_DOW_UIN_SUCCESS_EMAIL_SUB,eng,t,superadmin,2020-12-23 14:36:54.459577
1168,Successful Download of e-UIN SMS,Successful Download of e-UIN SMS,txt,velocity,"Hi $fullName_eng,

Congratulations your request is processed. The request for downloading your e-UIN is Successful.

Thank You!",10006,Resident Services,RS_DOW_UIN_SUCCESS_SMS,amh,t,superadmin,2020-12-23 14:36:54.459577
1168,Successful Download of e-UIN SMS,Successful Download of e-UIN SMS,txt,velocity,"Hi $fullName_eng,

Congratulations your request is processed. The request for downloading your e-UIN is Successful.

Thank You!",10006,Resident Services,RS_DOW_UIN_SUCCESS_SMS,eng,t,superadmin,2020-12-23 14:36:54.459577
1169,Successful Locking of Auth Types Email,Successful Locking of Auth Types Email,txt,velocity,"Hi $fullName_eng,

Your requested AUTH type(s) have been locked successfully.

Thank You!",10006,Resident Services,RS_LOCK_AUTH_SUCCESS_EMAIL,amh,t,superadmin,2020-12-23 14:36:54.459577
1169,Successful Locking of Auth Types Email,Successful Locking of Auth Types Email,txt,velocity,"Hi $fullName_eng,

Your requested AUTH type(s) have been locked successfully.

Thank You!",10006,Resident Services,RS_LOCK_AUTH_SUCCESS_EMAIL,eng,t,superadmin,2020-12-23 14:36:54.459577
1170,Successful Locking of Auth Types Email Subject,Successful Locking of Auth Types Email Subject,txt,velocity,Successfully Locked the AUTH Type(s),10006,Resident Services,RS_LOCK_AUTH_SUCCESS_EMAIL_SUB,amh,t,superadmin,2020-12-23 14:36:54.459577
1200,VID Generation Failure Email Subject,VID Generation Failure Email Subject,txt,velocity,VID Generation Failure,10006,Resident Services,RS_VIN_GEN_FAILURE_EMAIL_SUB,amh,t,superadmin,2020-12-23 14:36:54.459577
1171,Successful Locking of Auth Types SMS,Successful Locking of Auth Types SMS,txt,velocity,"Hi $fullName_eng,

Your requested AUTH type(s) have been locked successfully.

Thank You!",10006,Resident Services,RS_LOCK_AUTH_SUCCESS_SMS,eng,t,superadmin,2020-12-23 14:36:54.459577
1172,Successful Unlocking of Auth Types Email,Successful Unlocking of Auth Types Email,txt,velocity,"Hi $fullName_eng,

Your requested AUTH type(s) have been unlocked successfully.

Thank You!",10006,Resident Services,RS_UNLOCK_AUTH_SUCCESS_EMAIL,amh,t,superadmin,2020-12-23 14:36:54.459577
1172,Successful Unlocking of Auth Types Email,Successful Unlocking of Auth Types Email,txt,velocity,"Hi $fullName_eng,

Your requested AUTH type(s) have been unlocked successfully.

Thank You!",10006,Resident Services,RS_UNLOCK_AUTH_SUCCESS_EMAIL,eng,t,superadmin,2020-12-23 14:36:54.459577
1173,Successful Unlocking of Auth Types Email Subject,Successful Unlocking of Auth Types Email Subject,txt,velocity,Successfully Unlocked the AUTH Type(s),10006,Resident Services,RS_UNLOCK_AUTH_SUCCESS_EMAIL_SUB,amh,t,superadmin,2020-12-23 14:36:54.459577
1173,Successful Unlocking of Auth Types Email Subject,Successful Unlocking of Auth Types Email Subject,txt,velocity,Successfully Unlocked the AUTH Type(s),10006,Resident Services,RS_UNLOCK_AUTH_SUCCESS_EMAIL_SUB,eng,t,superadmin,2020-12-23 14:36:54.459577
1174,Successful Unlocking of Auth Types SMS,Successful Unlocking of Auth Types SMS,txt,velocity,"Hi $fullName_eng,

Your requested AUTH type(s) have been unlocked successfully.

Thank You!",10006,Resident Services,RS_UNLOCK_AUTH_SUCCESS_SMS,amh,t,superadmin,2020-12-23 14:36:54.459577
1174,Successful Unlocking of Auth Types SMS,Successful Unlocking of Auth Types SMS,txt,velocity,"Hi $fullName_eng,

Your requested AUTH type(s) have been unlocked successfully.

Thank You!",10006,Resident Services,RS_UNLOCK_AUTH_SUCCESS_SMS,eng,t,superadmin,2020-12-23 14:36:54.459577
1175,VID Generation Success Email,VID Generation Success Email,txt,velocity,"Hi $fullName_eng,

Your VID for your UIN has been successfully generated. Your VID number is $VID.

Thank You!",10006,Resident Services,RS_VIN_GEN_SUCCESS_EMAIL,amh,t,superadmin,2020-12-23 14:36:54.459577
1175,VID Generation Success Email,VID Generation Success Email,txt,velocity,"Hi $fullName_eng,

Your VID for your UIN has been successfully generated. Your VID number is $VID.

Thank You!",10006,Resident Services,RS_VIN_GEN_SUCCESS_EMAIL,eng,t,superadmin,2020-12-23 14:36:54.459577
1176,VID Generation Success Email Subject,VID Generation Success Email Subject,txt,velocity,Successful Generation of VID,10006,Resident Services,RS_VIN_GEN_SUCCESS_EMAIL_SUB,amh,t,superadmin,2020-12-23 14:36:54.459577
1176,VID Generation Success Email Subject,VID Generation Success Email Subject,txt,velocity,Successful Generation of VID,10006,Resident Services,RS_VIN_GEN_SUCCESS_EMAIL_SUB,eng,t,superadmin,2020-12-23 14:36:54.459577
1177,VID Generation Success SMS,VID Generation Success SMS,txt,velocity,"Hi $fullName_eng,

Your VID for your UIN has been successfully generated. Your VID number is $VID.

Thank You!",10006,Resident Services,RS_VIN_GEN_SUCCESS_SMS,amh,t,superadmin,2020-12-23 14:36:54.459577
1177,VID Generation Success SMS,VID Generation Success SMS,txt,velocity,"Hi $fullName_eng,

Your VID for your UIN has been successfully generated. Your VID number is $VID.

Thank You!",10006,Resident Services,RS_VIN_GEN_SUCCESS_SMS,eng,t,superadmin,2020-12-23 14:36:54.459577
1178,VID Revocation Success Email,VID Revocation Success Email,txt,velocity,"Hi $fullName_eng,

Your $VID has been successfully revoked.

Thank You!",10006,Resident Services,RS_VIN_REV_SUCCESS_EMAIL,amh,t,superadmin,2020-12-23 14:36:54.459577
1178,VID Revocation Success Email,VID Revocation Success Email,txt,velocity,"Hi $fullName_eng,

Your $VID has been successfully revoked.

Thank You!",10006,Resident Services,RS_VIN_REV_SUCCESS_EMAIL,eng,t,superadmin,2020-12-23 14:36:54.459577
1179,VID Revocation Success Email Subject,VID Revocation Success Email Subject,txt,velocity,Successful Revocation of VID,10006,Resident Services,RS_VIN_REV_SUCCESS_EMAIL_SUB,amh,t,superadmin,2020-12-23 14:36:54.459577
1179,VID Revocation Success Email Subject,VID Revocation Success Email Subject,txt,velocity,Successful Revocation of VID,10006,Resident Services,RS_VIN_REV_SUCCESS_EMAIL_SUB,eng,t,superadmin,2020-12-23 14:36:54.459577
1180,VID Revocation Success SMS,VID Revocation Success SMS,txt,velocity,"Hi $fullName_eng,

Your $VID has been successfully revoked.

Thank You!",10006,Resident Services,RS_VIN_REV_SUCCESS_SMS,amh,t,superadmin,2020-12-23 14:36:54.459577
1180,VID Revocation Success SMS,VID Revocation Success SMS,txt,velocity,"Hi $fullName_eng,

Your $VID has been successfully revoked.

Thank You!",10006,Resident Services,RS_VIN_REV_SUCCESS_SMS,eng,t,superadmin,2020-12-23 14:36:54.459577
1181,Reprint Request Success Email,Reprint Request Success Email,txt,velocity,"Hi $fullName_eng,

Your request for '"Reprint Of UIN'" has been successfully placed. Your RID (Req Number) is $RID.

Thank You!",10006,Resident Services,RS_UIN_RPR_SUCCESS_EMAIL,amh,t,superadmin,2020-12-23 14:36:54.459577
1181,Reprint Request Success Email,Reprint Request Success Email,txt,velocity,"Hi $fullName_eng,

Your request for '"Reprint Of UIN'" has been successfully placed. Your RID (Req Number) is $RID.

Thank You!",10006,Resident Services,RS_UIN_RPR_SUCCESS_EMAIL,eng,t,superadmin,2020-12-23 14:36:54.459577
1182,Reprint Request Success Email Subject,Reprint Request Success Email Subject,txt,velocity,Reprint Request Successful,10006,Resident Services,RS_UIN_RPR_SUCCESS_EMAIL_SUB,amh,t,superadmin,2020-12-23 14:36:54.459577
1182,Reprint Request Success Email Subject,Reprint Request Success Email Subject,txt,velocity,Reprint Request Successful,10006,Resident Services,RS_UIN_RPR_SUCCESS_EMAIL_SUB,eng,t,superadmin,2020-12-23 14:36:54.459577
1183,Reprint Request Success SMS,Reprint Request Success SMS,txt,velocity,"Hi $fullName_eng,

Your request for '"Reprint Of UIN'" has been successfully placed. Your RID (Req Number) is $RID.

Thank You!",10006,Resident Services,RS_UIN_RPR_SUCCESS_SMS,amh,t,superadmin,2020-12-23 14:36:54.459577
1183,Reprint Request Success SMS,Reprint Request Success SMS,txt,velocity,"Hi $fullName_eng,

Your request for '"Reprint Of UIN'" has been successfully placed. Your RID (Req Number) is $RID.

Thank You!",10006,Resident Services,RS_UIN_RPR_SUCCESS_SMS,eng,t,superadmin,2020-12-23 14:36:54.459577
1184,Authentication History Request Failure Email,Authentication History Request Failure Email,txt,velocity,"Hi $fullName_eng,

Your Request to fetch your Authentication History details has failed.

Thank You!",10006,Resident Services,RS_AUTH_HIST_FAILURE_EMAIL,amh,t,superadmin,2020-12-23 14:36:54.459577
1184,Authentication History Request Failure Email,Authentication History Request Failure Email,txt,velocity,"Hi $fullName_eng,

Your Request to fetch your Authentication History details has failed.

Thank You!",10006,Resident Services,RS_AUTH_HIST_FAILURE_EMAIL,eng,t,superadmin,2020-12-23 14:36:54.459577
1185,Authentication History Request Failure Email Subject,Authentication History Request Failure Email Subject,txt,velocity,Authentication History Request Failure,10006,Resident Services,RS_AUTH_HIST_FAILURE_EMAIL_SUB,amh,t,superadmin,2020-12-23 14:36:54.459577
1185,Authentication History Request Failure Email Subject,Authentication History Request Failure Email Subject,txt,velocity,Authentication History Request Failure,10006,Resident Services,RS_AUTH_HIST_FAILURE_EMAIL_SUB,eng,t,superadmin,2020-12-23 14:36:54.459577
